iata_code,name,city_name,country_code
ULO,Ulaangom Airport,Ulaangom,MN
ULQ,Heriberto Gíl Martínez Airport,Tuluá,CO
ULS,Mulatos Airport,Mulatos,CO
ULU,Gulu Airport,Gulu,UG
ULV,Ulyanovsk Baratayevka Airport,Ulyanovsk,RU
ULX,Ulusaba Airport,Ulusaba,ZA
ULY,Ulyanovsk Vostochny Airport,Cherdakly,RU
ULZ,Donoi Airport,Uliastai,MN
UMA,Alfredo Noa Díaz Airport,Maisí,CU
UMB,Kalumbila Airport,Kalumbila,ZM
UMC,Umba Airport,Umba,PG
UMD,Uummannaq Heliport,Uummannaq,GL
UME,Umeå Airport,Umeå,SE
UMI,Quincemil Air Base,Quince Mil,PE
UMM,Summit Airport,Cantwell,US
UMR,Woomera Airfield,Woomera,AU
UMS,Ust-Maya Airport,Ust-Maya,RU
UMT,Umiat Airport,Umiat,US
UMU,Orlando de Carvalho Airport,Umuarama,BR
UMY,Sumy Airport,Sumy,UA
UMZ,Mena Intermountain Municipal Airport,Mena,US
UNA,Una-Comandatuba Airport,Una,BR
UNC,Unguía Airport,Unguía,CO
UND,Kunduz Airport,Kunduz,AF
UNE,Qacha's Nek Airport,Qacha's Nek,LS
UNG,Kiunga Airport,Kiunga,PG
UNI,Union Island International Airport,Union Island,VC
UNK,Unalakleet Airport,Unalakleet,US
UNN,Ranong Airport,Ranong,TH
UNR,Öndörkhaan Airport,Öndörkhaan,MN
UNU,Dodge County Airport,Juneau,US
UOA,Moruroa Airport,Moruroa Atoll,PF
UOL,Buol - Pogogul Airport,Buol-Celebes Island,ID
UOS,Franklin County Airport,Sewanee,US
UOX,University Oxford Airport,Oxford,US
UPB,Playa Baracoa Airport,Havana,CU
UPG,Sultan Hasanuddin International Airport,Makassar,ID
UPL,Upala Airport,Upala,CR
UPN,Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,Uruapan,MX
UPP,Upolu Airport,Hawi,US
UPR,Upiara Airport,Upiara,PG
UPV,Upavon Aerodrome,"Pewsey, Wiltshire",GB
URA,Manshuk Mametova International Airport,Uralsk,KZ
URC,Ürümqi Tianshan International Airport,Ürümqi,CN
URD,Burg Feuerstein Airport,Ebermannstadt,DE
URE,Kuressaare Airport,Kuressaare,EE
URG,Rubem Berta Airport,Uruguaiana,BR
URI,Uribe Airport,La Uribe,CO
URJ,Uray Airport,Uray,RU
URM,Uriman Airport,Urimán,VE
URN,Urgun Airport,Urgun,AF
URO,Rouen Vallée de Seine Airport,Boos,FR
URR,Urrao Airport,Urrao,CO
URS,Kursk East Airport,Kursk,RU
URT,Surat Thani Airport,Surat Thani,TH
URU,Uroubi Airport,Uroubi,PG
URY,Gurayat Domestic Airport,Gurayat,SA
URZ,Orūzgān Airport,Orūzgān,AF
USA,Concord-Padgett Regional Airport,Concord,US
USC,"Union County, Troy Shelton Field",Union,US
USH,Ushuaia - Malvinas Argentinas International Airport,Ushuaia,AR
USI,Mabaruma Airport,Mabaruma,GY
USJ,Usharal Airport,Usharal,KZ
USK,Usinsk Airport,Usinsk,RU
USL,Useless Loop Airport,Useless Loop,AU
USM,Samui International Airport,Na Thon (Ko Samui Island),TH
USN,Ulsan Airport,Ulsan,KR
USQ,Uşak Airport,Uşak,TR
USR,Ust-Nera Airport,Ust-Nera,RU
USS,Sancti Spiritus Airport,Sancti Spiritus,CU
UST,Northeast Florida Regional Airport,St Augustine,US
USU,Francisco B. Reyes (Busuanga) Airport,Coron,PH
UTA,Mutare Airport,Mutare,ZW
UTD,Nutwood Downs Airport,Nutwood Downs,AU
UTE,Bultfontein Airport,Bultfontein,ZA
UTG,Quthing Airport,Quthing,LS
UTH,Udon Thani International Airport,Udon Thani,TH
UTI,Utti Air Base,Utti / Valkeala,FI
UTK,Utirik Airport,Utirik Island,MH
UTM,Tunica Municipal Airport,Tunica,US
UTN,Upington Airport,Upington,ZA
UTO,Indian Mountain LRRS Airport,Utopia Creek,US
UTP,U-Tapao–Rayong–Pattaya International Airport,Rayong,TH
UTS,Ust-Tsylma Airport,Ust-Tsylma,RU
UTT,K. D. Matanzima Airport,Mthatha,ZA
UTU,Ustupu Airport,Ustupu,PA
UTW,Queenstown Airport,Queenstown,ZA
UUA,Bugulma Airport,Bugulma,RU
UUD,Baikal International Airport,Ulan Ude,RU
UUK,Ugnu-Kuparuk Airport,Kuparuk,US
UUS,Yuzhno-Sakhalinsk International Airport,Yuzhno-Sakhalinsk,RU
UUU,Manumu Airport,Manumu,PG
UVA,Garner Field,Uvalde,US
UVE,Ouvéa Airport,Ouvéa,NC
UVF,Hewanorra International Airport,Vieux Fort,LC
UVI,José Cleto Airport,União da Vitória,BR
UVL,El Kharja Airport,Kharja Oases,EG
UVO,Uvol Airport,Uvol,PG
UWA,Ware Airport,Ware,US
UYL,Nyala Airport,Nyala,SD
UYN,Yulin Yuyang Airport,Yulin,CN
UYU,Uyuni Joya Andina Airport,Quijarro,BO
UZC,Ponikve Airport,Stapari,RS
UZM,Hope Bay Aerodrome,Hope Bay,CA
UZR,Urzhar Airport,Urzhar,KZ
UZU,Curuzu Cuatia Airport,Curuzu Cuatia,AR
VAA,Vaasa Airport,Vaasa,FI
VAB,Yavarate Airport,Yavarate,CO
VAC,Varrelbusch Airfield,Cloppenburg,DE
VAD,Moody Air Force Base,Valdosta,US
VAF,Valence-Chabeuil Airport,"Chabeuil, Drôme",FR
VAG,Major Brigadeiro Trompowsky Airport,Varginha,BR
VAH,Capitán Av. Vidal Villagomez Toledo Airport,Vallegrande,BO
VAI,Vanimo Airport,Vanimo,PG
VAK,Chevak Airport,Chevak,US
VAL,Valença Airport,Valença,BR
VAM,Villa International Airport Maamigili,Maamigili,MV
VAN,Van Ferit Melen Airport,Van,TR
VAO,Suavanao Airport,Suavanao,SB
VAP,Rodelillo Airport,Viña Del Mar,CL
VAQ,Vanavara Airport,Vanavara,RU
VAR,Varna Airport,Varna,BG
VAS,Sivas Nuri Demirağ Airport,Sivas,TR
VAT,Vatomandry Airport,Vatomandry,MG
VAV,Vava'u International Airport,Vava'u Island,TO
VAW,"Vardø Airport, Svartnes",Vardø,NO
VBA,Ann Airport,Aeng,MM
VBC,Chanmyathazi Airport,Mandalay,MM
VBG,Vandenberg Space Force Base,Lompoc,US
VBP,Bokpyinn Airport,Bokpyinn,MM
VBS,Brescia Gabriele d'Annunzio Airport,Montichiari (BS),IT
VBV,Vanua Balavu Airport,Vanua Balavu,FJ
VBY,Visby Airport,Visby,SE
VCA,Can Tho International Airport,Can Tho,VN
VCC,Vacaria Airport,Vacaria,BR
VCD,Victoria River Downs Airport,Victoria River,AU
VCE,Venice Marco Polo Airport,Venezia (VE),IT
VCF,Valcheta Airport,Valcheta,AR
VCH,Vichadero Airport,Vichadero,UY
VCL,Chu Lai Airport,Tam Nghĩa,VN
VCP,Viracopos International Airport,Campinas,BR
VCS,Con Dao Airport,Con Dao,VN
VCT,Victoria Regional Airport,Victoria,US
VCV,Southern California Logistics Airport,Victorville,US
VDA,Ovda Airport,Eilat,IL
VDC,Glauber de Andrade Rocha Airport,Vitória da Conquista,BR
VDE,El Hierro Airport,El Hierro Island,ES
VDH,Dong Hoi Airport,Dong Hoi,VN
VDI,Vidalia Regional Airport,Vidalia,US
VDM,Gobernador Castello Airport,Viedma / Carmen de Patagones,AR
VDO,Van Don International Airport,Van Don,VN
VDR,Villa Dolores Airport,Villa Dolores,AR
VDS,Vadsø Airport,Vadsø,NO
VDY,Jindal Vijaynagar Airport,Toranagallu,IN
VDZ,Valdez Pioneer Field,Valdez,US
VEE,Venetie Airport,Venetie,US
VEG,Maikwak Airport,Maikwak,GY
VEL,Vernal Regional Airport,Vernal,US
VEO,Severo-Yeniseysk Airport,Severo-Yeniseysk,RU
VER,General Heriberto Jara International Airport,Veracruz,MX
VEV,Barakoma Airport,Barakoma,SB
VEX,Tioga Municipal Airport,Tioga,US
VEY,Vestmannaeyjar Airport,Vestmannaeyjar,IS
VFA,Victoria Falls International Airport,Victoria Falls,ZW
VGA,Vijayawada International Airport,Vijayawada,IN
VGD,Vologda Airport,Vologda,RU
VGO,Vigo Airport,Vigo,ES
VGS,General Villegas Airport,General Villegas,AR
VGT,North Las Vegas Airport,Las Vegas,US
VGZ,Villa Garzón Airport,Villa Garzón,CO
VHC,Saurimo Airport,Saurimo,AO
VHM,Vilhelmina South Lapland Airport,Vilhelmina,SE
VHN,Culberson County Airport,Van Horn,US
VHV,Verkhnevilyuisk Airport,Verkhnevilyuisk,RU
VHY,Vichy-Charmeil Airport,"Charmeil, Allier",FR
VHZ,Vahitahi Airport,Vahitahi,PF
VIA,Videira Airport,Videira,BR
VIE,Vienna International Airport,Vienna,AT
VIG,Juan Pablo Pérez Alfonso Airport,El Vigía,VE
VIH,Rolla National Airport,Vichy,US
VII,Vinh Airport,Vinh,VN
VIJ,Virgin Gorda Airport,Spanish Town,VG
VIL,Dakhla Airport,Dakhla,EH
VIN,Vinnytsia/Gavyryshivka International Airport,Vinnitsa,UA
VIP,Payerne Air Base,Payerne,CH
VIQ,Viqueque Airport,Viqueque,TL
VIR,Virginia Airport,Durban,ZA
VIS,Visalia Municipal Airport,Visalia,US
VIT,Vitoria Airport,Alava,ES
VIU,Viru Harbour Airstrip,Viru,SB
VIV,Vivigani Airfield,Vivigani,PG
VIX,Eurico de Aguiar Salles International Airport,Vitória,BR
VIY,Vélizy-Villacoublay Air Base,"Vélizy-Villacoublay, Yvelines",FR
VJB,Xai-Xai Chongoene Airport,Xai-Xai,MZ
VJI,Virginia Highlands Airport,Abingdon,US
VJQ,Gurue Airport,Gurue,MZ
VKG,Rach Gia Airport,Rach Gia,VN
VKO,Vnukovo International Airport,Moscow,RU
VKS,Vicksburg Municipal Airport,Vicksburg,US
VKT,Vorkuta Airport,Vorkuta,RU
VKV,Vaskovo Airport,Arkhangelsk,RU
VLA,Vandalia Municipal Airport,Vandalia,US
VLC,Valencia Airport,Valencia,ES
VLD,Valdosta Regional Airport,Valdosta,US
VLE,Valle Airport,Grand Canyon,US
VLG,Villa Gesell Airport,Villa Gesell,AR
VLI,Bauerfield International Airport,Port Vila,VU
VLL,Valladolid Airport,Valladolid,ES
VLM,Teniente Coronel Rafael Pabón Airport,Villamontes,BO
VLN,Arturo Michelena International Airport,Valencia,VE
VLO,(Duplicate)Vlora International Airport,Vlorë,AL
VLP,Vila Rica Airport,Vila Rica,BR
VLR,Vallenar Airport,Vallenar,CL
VLS,Valesdir Airport,Epi Island,VU
VLV,Dr. Antonio Nicolás Briceño Airport,Valera,VE
VLY,Anglesey Airport,Angelsey,GB
VME,Villa Reynolds Airport,Villa Mercedes,AR
VMI,Aeropuerto Nacional Doctor Juan Plate,Puerto Vallemi,PY
VMU,Baimuru Airport,Baimuru,PG
VNA,Salavan Airport,Salavan,LA
VNC,Venice Municipal Airport,Venice,US
VND,Vangaindrano Airport,Vangaindrano,MG
VNE,Vannes-Meucon Airport,Vannes/Meucon,FR
VNO,Vilnius International Airport,Vilnius,LT
VNS,Lal Bahadur Shastri International Airport,Varanasi,IN
VNT,Ventspils International Airport,Ventspils,LV
VNX,Vilankulo Airport,Vilanculo,MZ
VNY,Van Nuys Airport,Van Nuys,US
VOD,Vodochody Airport,Vodochody,CZ
VOG,Volgograd International Airport,Volgograd,RU
VOH,Vohemar Airport,Vohemar,MG
VOI,Voinjama Airport,Voinjama,LR
VOK,Volk Field,Camp Douglas,US
VOL,Nea Anchialos National Airport,Nea Anchialos,GR
VOT,Domingos Pignatari Airport,Votuporanga,BR
VOZ,Voronezh International Airport,Voronezh,RU
VPE,Ngjiva Pereira Airport,Ngiva,AO
VPG,Vipingo Estate Airport,Vipingo Estate,KE
VPN,Vopnafjörður Airport,Vopnafjörður,IS
VPS,Destin-Fort Walton Beach Airport,Valparaiso,US
VPY,Chimoio Airport,Chimoio,MZ
VPZ,Porter County Municipal Airport,Valparaiso,US
VQQ,Cecil Airport,Jacksonville,US
VQS,Antonio Rivera Rodriguez Airport,Vieques,PR
VRA,Juan Gualberto Gomez International Airport,Matanzas,CU
VRB,Vero Beach Regional Airport,Vero Beach,US
VRC,Virac Airport,Virac,PH
VRE,Vredendal Airport,Vredendal,ZA
VRI,Varandey Airport,Varandey,RU
VRK,Varkaus Airport,Varkaus / Joroinen,FI
VRL,Vila Real Airport,Vila Real,PT
VRN,Verona Villafranca Valerio Catullo Airport,Caselle (VR),IT
VRO,Kawama Airport,Santa Marta,CU
VRS,Roy Otten Memorial Airfield,Versailles,US
VRU,Vryburg Airport,Vyrburg,ZA
VRY,Værøy Heliport,Værøy,NO
VRZ,Padre Israel Airport,Lavras,BR
VSA,Carlos Rovirosa Pérez International Airport,Villahermosa,MX
VSE,Aerodromo Goncalves Lobato (Viseu Airport),Viseu,PT
VSF,Hartness State Airport,North Springfield,US
VST,Stockholm Västerås Airport,Stockholm / Västerås,SE
VSV,Shravasti Airport,Shravasti,IN
VTB,Vitebsk Vostochny Airport,Vitebsk,BY
VTE,Wattay International Airport,Vientiane,LA
VTF,Vatulele Airport,Vatulele,FJ
VTG,Vung Tau Airport,Vũng Tàu,VN
VTM,Nevatim Air Base,Beersheba,IL
VTN,Miller Field,Valentine,US
VTU,Hermanos Ameijeiras Airport,Las Tunas,CU
VTZ,Visakhapatnam International Airport,Visakhapatnam,IN
VUP,Alfonso López Pumarejo Airport,Valledupar,CO
VUS,Velikiy Ustyug Airport,Velikiy Ustyug,RU
VUU,Mvuu Camp Airport,Liwonde National Park,MW
VVB,Mahanoro Airport,Mahanoro,MG
VVC,Vanguardia Airport,Villavicencio,CO
VVI,Viru Viru International Airport,Santa Cruz,BO
VVK,Västervik Airport,Västervik,SE
VVN,Las Malvinas/Echarate Airport,Las Malvinas,PE
VVO,Vladivostok International Airport,Artyom,RU
VVZ,Illizi Takhamalt Airport,Illizi,DZ
VXC,Lichinga Airport,Lichinga,MZ
VXE,Cesaria Evora International Airport,São Pedro,CV
VXO,Växjö Kronoberg Airport,Växjö,SE
VYD,Vryheid Airport,Vryheid,ZA
VYI,Vilyuisk Airport,Vilyuisk,RU
VYS,Illinois Valley Regional Airport Walter A Duncan Field,Peru,US
WAA,Wales Airport,Wales,US
WAD,Andriamena Airport,Andriamena,MG
WAE,Wadi Al Dawasir Domestic Airport,Wadi Al Dawasir,SA
WAF,Wana Airport,Waana,PK
WAG,Wanganui Airport,Wanganui,NZ
WAH,Harry Stern Airport,Wahpeton,US
WAI,Ambalabe Airport,Antsohihy,MG
WAJ,Wawoi Falls Airport,Wavoi Falls,PG
WAK,Ankazoabo Airport,Ankazoabo,MG
WAL,Wallops Flight Facility Airport,Wallops Island,US
WAM,Ambatondrazaka Airport,Ambatondrazaka,MG
WAO,Wabo Airport,Wabo,PG
WAP,Alto Palena Airport,Palena,CL
WAQ,Antsalova Airport,Antsalova,MG
WAT,Waterford Airport,Waterford,IE
WAU,Wauchope Airport,Wauchope,AU
WAW,Warsaw Chopin Airport,Warsaw,PL
WAX,Zuwarah International Airport,Zuwarah,LY
WAY,Greene County Airport,Waynesburg,US
WBA,Wahai Airport,Wahai,ID
WBB,Stebbins Airport,Stebbins,US
WBC,Wapolu Airport,Wapolu,PG
WBD,Avaratra Airport,Befandriana,MG
WBE,Ankaizina Airport,Bealanana,MG
WBG,Schleswig Air Base,Jagel,DE
WBK,West Branch Community Airport,West Branch,US
WBM,Wapenamanda Airport,Wapenamanda,PG
WBO,Antsoa Airport,Beroroha,MG
WBQ,Beaver Airport,Beaver,US
WBR,Roben Hood Airport,Big Rapids,US
WBU,Boulder Municipal Airport,Boulder,US
WBW,Wilkes Barre Wyoming Valley Airport,Wilkes-Barre,US
WCA,Gamboa Airport,Castro,CL
WCD,Carosue Dam Airport,Cundeelee,AU
WCH,Nuevo Chaitén Airport,Chaitén,CL
WCR,Chandalar Lake Airport,Chandalar Lake,US
WDA,"Al Ain Airport Ain District, Shabwah Governorate, Yemen",Ain District,YE
WDG,Enid Woodring Regional Airport,Enid,US
WDH,Hosea Kutako International Airport,Windhoek,NA
WDN,Waldron Airstrip,Eastsound,US
WDR,Barrow County Airport,Winder,US
WDS,Shiyan Wudangshan Airport,Shiyan (Maojian),CN
WEA,Parker County Airport,Weatherford,US
WED,Wedau Airport,Wedau,PG
WEF,Weifang Nanyuan Airport,Weifang (Kuiwen),CN
WEH,Weihai Dashuibo Airport,Weihai,CN
WEI,Weipa Airport,Weipa,AU
WEL,Welkom Airport,Welkom,ZA
WEP,Weam Airport,Weam,PG
WET,Deiyai / Waghete Baru Airport,Tigi,ID
WFB,Ketchikan Harbor Seaplane Base,Ketchikan,US
WFI,Fianarantsoa Airport,Fianarantsoa,MG
WFK,Northern Aroostook Regional Airport,Frenchville,US
WFR,(Duplicate)Wolf's Fang Runway,Queen Maud Island,AQ
WGA,Wagga Wagga Airport,Forest Hill,AU
WGB,Bahawalnagar Airport,Bahawalnagar,PK
WGC,Warangal Airport,Warangal,IN
WGN,Shaoyang Wugang Airport,Shaoyang (Wugang),CN
WGO,Winchester Regional Airport,Winchester,US
WGP,Umbu Mehang Kunda Airport,Waingapu-Sumba Island,ID
WGT,Wangaratta Airport,Laceby,AU
WHA,Wuhu Xuanzhou Airport,Wuhu,CN
WHD,Hyder Seaplane Base,Hyder,US
WHF,Wadi Halfa Airport,Wadi Halfa,SD
WHK,Whakatāne Airport,Whakatāne,NZ
WHL,Welshpool Airport,Welshpool,AU
WHN,Wuhan Hannan Municipal Airport,Wuhan (Hannan),CN
WHP,Whiteman Airport,Pacoima,US
WHS,Whalsay Airstrip,"Whalsay, Shetlands",GB
WHT,Wharton Regional Airport,Wharton,US
WHU,Wuhu Wanli Airport / Wuhu Air Base,Wuhu,CN
WIB,Wilbarger County Airport,Vernon,US
WIC,Wick John O'Groats Airport,Wick,GB
WIE,Wiesbaden Army Airfield,Wiesbaden,DE
WIK,Waiheke Island Aerodrome,Waiheke Island,NZ
WIL,Nairobi Wilson Airport,Nairobi,KE
WIR,Wairoa Airport,Wairoa,NZ
WIU,Witu Airport,Garove Island,PG
WJA,Woja Airport,Woja,MH
WJF,General William J Fox Airfield,Lancaster,US
WJR,Wajir Airport,Wajir,KE
WJU,Wonju Airport / Hoengseong Air Base (K-38/K-46),Wonju,KR
WKA,Wanaka Airport,Wanaka,NZ
WKF,Waterkloof Air Force Base,Pretoria,ZA
WKI,Hwange (Town) Airport,Hwange,ZW
WKJ,Wakkanai Airport,Wakkanai,JP
WKK,Aleknagik / New Airport,Aleknagik,US
WKL,Waikoloa Heliport,Waikoloa Village,US
WKN,Wakunai Airport,Wakunai,PG
WKR,Walkers Cay Airport,Walkers Cay,BS
WLA,Wallal Downs Airport,Eighty Mile Beach,AU
WLD,Strother Field,Winfield / Arkansas City,US
WLG,Wellington International Airport,Wellington,NZ
WLH,Walaha Airport,Walaha,VU
WLK,Selawik Airport,Selawik,US
WLR,Loring Seaplane Base,Loring,US
WLS,Hihifo Airport,Wallis Island,WF
WLU,Walluanda Airport,Puri,PG
WLW,Willows Glenn County Airport,Willows,US
WMA,Mandritsara Airport,Mandritsara,MG
WMC,Winnemucca Municipal Airport,Winnemucca,US
WMD,Mandabe Airport,Mandabe,MG
WMH,Ozark Regional Airport,Mountain Home,US
WMI,Warsaw Modlin Airport,Nowy Dwór Mazowiecki,PL
WMK,Meyers Chuck Seaplane Base,Meyers Chuck,US
WML,Malaimbandy Airport,Malaimbandy,MG
WMN,Maroantsetra Airport,Maroantsetra,MG
WMO,White Mountain Airport,White Mountain,US
WMP,Mampikony Airport,Mampikony,MG
WMR,Mananara Nord Airport,Mananara Nord,MG
WMT,Zunyi Maotai Airport,Zunyi,CN
WMX,Wamena Airport,Wamena,ID
WNA,Napakiak Airport,Napakiak,US
WND,Windarra Airport,Laverton,AU
WNH,Wenshan Puzhehei Airport,Wenshan,CN
WNI,Matahora Airport,Wangi-wangi Island,ID
WNN,Wunnumin Lake Airport,Wunnumin Lake,CA
WNP,Naga Airport,Naga,PH
WNR,Windorah Airport,Windorah,AU
WNS,Shaheed Benazirabad Airport,Nawabashah,PK
WNU,Wanuma Airport,Wanuma,PG
WNZ,Wenzhou Longwan International Airport,Wenzhou (Longwan),CN
WOA,Wonenara Airport,Wonenara,PG
WOE,Woensdrecht Air Base,Hoogerheide,NL
WOK,Uon Quen Airport,Uonquén,VE
WOL,Shellharbour Airport,Albion Park Rail,AU
WON,Wondoola Airport,Wondoola,AU
WOS,Wonsan Kalma International Airport,Wonsan,KP
WOT,Wang'an Airport,Wang'an,TW
WOW,Willow Airport,Willow,US
WPA,Cabo Juan Román Airfield,Puerto Aysén,CL
WPB,Port Bergé Airport,Port Bergé,MG
WPC,Pincher Creek Airport,Pincher Creek,CA
WPK,Wrotham Park Airport,Wrotham Park,AU
WPL,Powell Lake Seaplane Base,Powell River,CA
WPM,Wipim Airport,Wipim,PG
WPO,North Fork Valley Airport,Paonia,US
WPR,Captain Fuentes Martinez Airport,Porvenir,CL
WPU,Guardia Marina Zañartu Airport,Puerto Williams,CL
WRA,Warder Airport,Warder,ET
WRB,Robins Air Force Base,Warner Robins,US
WRE,Whangarei Airport,Whangarei,NZ
WRG,Wrangell Airport,Wrangell,US
WRH,Wuerhe Airport,Orku,CN
WRI,Mc Guire Air Force Base,Wrightstown,US
WRL,Worland Municipal Airport,Worland,US
WRN,Windarling Airport,Windarling Mine,AU
WRO,Copernicus Wrocław Airport,Wrocław,PL
WRT,Warton Aerodrome,Warton,GB
WRY,Westray Airport,"Westray, Orkney Islands",GB
WRZ,Weerawila Airport,Weerawila,LK
WSA,Wasua Airport,Wasua,PG
WSB,Steamboat Bay Seaplane Base,Steamboat Bay,US
WSF,Cape Sarichef Airport,Cape Sarichef,US
WSG,Washington County Airport,Washington,US
WSH,Brookhaven Calabro Airport,Shirley,US
WSK,Chongqing Wushan Airport,Wushan,CN
WSM,Wiseman Airport,Wiseman,US
WSN,South Naknek Number 2 Airport,South Naknek,US
WSO,Washabo Airport,Washabo,SR
WSP,Waspam Airport,Waspam,NI
WSR,Wasior Airport,Wasior,ID
WST,Westerly State Airport,Westerly,US
WSU,Wasu Airport,Wasu,PG
WSX,Westsound/WSX Seaplane Base,West Sound,US
WSY,Shute Harbour/Whitsunday Airport,Shute Harbour,AU
WSZ,Westport Airport,Westport,NZ
WTA,Tambohorano Airport,Tambohorano,MG
WTB,Toowoomba Wellcamp Airport,Toowoomba,AU
WTD,West End Airport,West End,BS
WTE,Wotje Airport,Wotje,MH
WTK,Noatak Airport,Noatak,US
WTL,Tuntutuliak Airport,Tuntutuliak,US
WTN,RAF Waddington,"Lincoln, Lincolnshire",GB
WTO,Wotho Island Airport,Wotho Island,MH
WTP,Woitape Airport,Fatima Mission,PG
WTR,Whiteriver Airport,Whiteriver,US
WTS,Tsiroanomandidy Airport,Tsiroanomandidy,MG
WTT,Wantoat Airport,Wantoat,PG
WTZ,Whitianga Airport,Whitianga,NZ
WUA,Wuhai Airport,Wuhai,CN
WUG,Wau Airport,Wau,PG
WUH,Wuhan Tianhe International Airport,Wuhan (Huangpi),CN
WUI,Murrin Murrin Airport,Murrin Murrin,AU
WUM,Wasum Airport,Wasum,PG
WUS,Nanping Wuyishan Airport,Wuyishan,CN
WUT,Xinzhou Wutaishan Airport,Xinzhou,CN
WUU,Wau Airport,Wau,SS
WUV,Wuvulu Island Airport,Wuvulu Island,PG
WUX,Sunan Shuofang International Airport,Wuxi,CN
WUZ,Wuzhou Xijiang Airport,Tangbu,CN
WVB,Walvis Bay International Airport,Walvis Bay(Rooikop),NA
WVI,Watsonville Municipal Airport,Watsonville,US
WVK,Manakara Airport,Manakara,MG
WVL,Waterville Robert Lafleur Airport,Waterville,US
WVN,JadeWeser Airport,Wilhelmshaven,DE
WWA,Wasilla Airport,Wasilla,US
WWD,Cape May County Airport,Wildwood,US
WWI,Woodie Woodie Airport,Woodie Woodie,AU
WWK,Wewak International Airport,Wewak,PG
WWP,Whale Pass Seaplane Float Harbor Facility,Whale Pass,US
WWR,West Woodward Airport,Woodward,US
WWT,Mertarvik Airport,Mertarvik,US
WWY,West Wyalong Airport,West Wyalong,AU
WXN,Wanzhou Wuqiao Airport,Wanzhou,CN
WYA,Whyalla Airport,Whyalla,AU
WYB,Yes Bay Lodge Seaplane Base,Yes Bay,US
WYE,Yengema Airport,Yengema,SL
WYS,Yellowstone Airport,West Yellowstone,US
WZA,Wa Airport,Wa,GH
WZQ,Urad Middle Banner Airport,Urad Middle Banner,CN
XAI,Xinyang Minggang Airport,Xinyang,CN
XAL,Álamos Airport,Álamos,MX
XAP,Serafin Enoss Bertaso Airport,Chapecó,BR
XAR,Aribinda Airport,Aribinda,BF
XAU,Saül Airport,Saül,GF
XBB,Blubber Bay Seaplane Base,Blubber Bay,CA
XBE,Bearskin Lake Airport,Bearskin Lake,CA
XBG,Bogande Airport,Bogande,BF
XBJ,Birjand International Airport,Birjand,IR
XBN,Biniguni Airport,Biniguni,PG
XBO,Boulsa Airport,Boulsa,BF
XBR,Brockville - Thousand Islands Regional Tackaberry Airport,Brockville,CA
XCH,Christmas Island International Airport,Flying Fish Cove,CX
XCL,Cluff Lake Airport,Cluff Lake,CA
XCM,Chatham Kent Airport,Chatham-Kent,CA
XCO,Colac Airport,Colac Otway Shire,AU
XCR,Chalons Vatry airport,Chalons en Champagne,FR
XDE,Diebougou Airport,Diebougou,BF
XDJ,Djibo Airport,Djibo,BF
XEN,Xingcheng Air Base,Huludao (Xingcheng),CN
XEQ,Tasiusaq Heliport,Tasiusak,GL
XES,Grand Geneva Resort Airport,Lake Geneva,US
XFN,Xiangyang Liuji Airport,Xiangyang (Xiangzhou),CN
XFT,Big Pine Sands STOLGround,"Big Pine Key, Florida",US
XFW,Hamburg-Finkenwerder Airport,Hamburg,DE
XGA,Gaoua Airport,Gaoua,BF
XGG,Gorom-Gorom Airport,Gorom-Gorom,BF
XGN,Xangongo Airport,Xangongo,AO
XGR,Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,CA
XIC,Xichang Qingshan Airport,Liangshan (Xichang),CN
XIE,Xienglom Airport,Xienglom,LA
XIG,Xinguara Municipal Airport,Xinguara,BR
XIJ,Ahmed Al Jaber Air Base,Ahmed Al Jaber AB,KW
XIL,Xilinhot Airport,Xilinhot,CN
XIN,Xingning Air Base,Meizhou (Xingning),CN
XIQ,Ilimanaq Heliport,Ilimanaq,GL
XIY,Xi'an Xianyang International Airport,Xianyang (Weicheng),CN
XJD,Al Udeid Air Base,Ar Rayyan,QA
XJM,Mangla Airport,Mangla,PK
XKA,Kantchari Airport,Kantchari,BF
XKH,Xieng Khouang Airport,Xieng Khouang,LA
XKS,Kasabonika Airport,Kasabonika,CA
XKY,Kaya Airport,Kaya,BF
XLB,Lac Brochet Airport,Lac Brochet,CA
XLS,Saint Louis Airport,Saint Louis,SN
XLU,Leo Airport,Leo,BF
XMA,Maramag Airport,Maramag,PH
XMD,Madison Municipal Airport,Madison,US
XMG,Mahendranagar Airport,Mahendranagar,NP
XMI,Masasi Airport,Masasi,TZ
XMN,Xiamen Gaoqi International Airport,Xiamen,CN
XMP,Macmillan Pass Airport,Macmillan Pass,CA
XMS,Coronel E Carvajal Airport,Macas,EC
XMY,Yam Island Airport,Yam Island,AU
XNA,Northwest Arkansas National Airport,Fayetteville/Springdale/Rogers,US
XNH,Ali Air Base,Nasiriyah,IQ
XNN,Xining Caojiabao International Airport,Haidong (Huzhu Tu Autonomous County),CN
XNT,Xingtai Dalian Airport,Xingtai,CN
XNU,Nouna Airport,Nouna,BF
XPA,Pama Airport,Pama,BF
XPK,Pukatawagan Airport,Pukatawagan,CA
XPL,Palmerola International Airport,Palmerola,HN
XPP,Poplar River Airport,Poplar River,CA
XPR,Pine Ridge Airport,Pine Ridge,US
